Model,Year,Miles,Location,Prices,Link,Scraped_On
 Honda accord EX-L Coupe 2D,2012,129K miles,"West Hartford, CT","$6,995",https://www.facebook.com//marketplace/item/362046116937797/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Volkswagen passat 4dr sdn 2.5l auto s pzev,2013,104K miles,"Meriden, CT","$9,495",https://www.facebook.com//marketplace/item/430142049478253/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Acura tlx 3.5 Sedan 4D,2016,160K miles,"Broad Brook, CT","$8,999",https://www.facebook.com//marketplace/item/1679613569525313/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Subaru forester 2.5i Premium Sport Utility 4D,2014,117K miles,"Meriden, CT","$8,400",https://www.facebook.com//marketplace/item/1224439395215707/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Ford fusion SE Hybrid Sedan 4D,2017,98K miles,"Springfield, MA","$7,500",https://www.facebook.com//marketplace/item/802993031573790/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Hyundai accent SE Hatchback 4D,2014,160K miles,"Hartford, CT","$3,500",https://www.facebook.com//marketplace/item/885886749965402/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Honda cr-v,2018,105K miles,"Bristol, CT","$19,999",https://www.facebook.com//marketplace/item/363397423439737/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Nissan sentra SR Sedan 4D,2014,195K miles · Dealership,"Hamden, CT","$4,500",https://www.facebook.com//marketplace/item/1856124758183018/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Volkswagen passat 3.6 4Motion Sedan 4D,2007,139K miles,"Burlington, CT","$3,950",https://www.facebook.com//marketplace/item/266598829872349/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Honda accord EX-L Sedan 4D,2012,88K miles,"South Windsor, CT","$10,000",https://www.facebook.com//marketplace/item/1522080601852617/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Hyundai elantra SE Sedan 4D,2009,136K miles,"Patterson, NY","$3,850",https://www.facebook.com//marketplace/item/1108381147127879/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Honda accord EX Sedan 4D,2008,190K miles,"Newington, CT","$3,800",https://www.facebook.com//marketplace/item/1199388044834476/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Ford focus,2013,170K miles,"Hartford, CT","$4,200",https://www.facebook.com//marketplace/item/994854741926252/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Nissan murano SL Sport Utility 4D,2015,132K miles,"Warwick, RI","$7,995",https://www.facebook.com//marketplace/item/1023690602689932/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Nissan rogue S Sport Utility 4D,2013,118K miles,"Danbury, CT","$4,700",https://www.facebook.com//marketplace/item/25811775051803701/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Mazda mazda3 i Touring Sedan 4D,2012,128K miles,"Westfield, MA","$1,400",https://www.facebook.com//marketplace/item/745262910930781/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Toyota echo Sedan 4D,2002,135K miles,"Meriden, CT","$3,300",https://www.facebook.com//marketplace/item/2031816093901779/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Ford focus ST,2016,71K miles,"Naugatuck, CT","$12,000",https://www.facebook.com//marketplace/item/867147415432506/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 MINI Cooper Hatchback 2D,2015,53K miles,"Rocky Hill, CT","$14,390",https://www.facebook.com//marketplace/item/850342956971244/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Subaru forester,2013,142K miles,"Manchester, CT","$8,995",https://www.facebook.com//marketplace/item/2341481736196922/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Toyota prius v Two Wagon 4D,2012,196K miles,"West Hartford, CT","$7,900",https://www.facebook.com//marketplace/item/1442951613769660/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Mazda mazda3 s Touring Sedan 4D,2007,173K miles,"East Hartford, CT","$2,450",https://www.facebook.com//marketplace/item/1129087571642853/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Subaru impreza Outback Sport Wagon 4D,2011,100K miles,"Prospect, CT","$5,900",https://www.facebook.com//marketplace/item/997102001659589/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Nissan altima 2.5 S Sedan 4D,2010,162K miles,"Cheshire, CT","$3,500",https://www.facebook.com//marketplace/item/1425315371457803/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Honda civic Si Sedan 4D,2013,151K miles,"Danbury, CT","$8,500",https://www.facebook.com//marketplace/item/223996030451085/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Lincoln town car,2006,135K miles,"Southington, CT","$7,500",https://www.facebook.com//marketplace/item/781878107460231/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Lincoln town car Cartier Sedan 4D,2003,80K miles,"Marlborough, CT","$7,000",https://www.facebook.com//marketplace/item/371768208424329/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Subaru impreza 2.5i Premium Sedan 4D,2009,186K miles,"Manchester, CT","$3,000",https://www.facebook.com//marketplace/item/434653586210574/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Toyota prius Hatchback 4D,2008,220K miles,"Plainville, CT","$3,500",https://www.facebook.com//marketplace/item/1152743719391090/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Hyundai sonata SE Sedan 4D,2007,234K miles,"Bristol, CT","$2,500",https://www.facebook.com//marketplace/item/1869584686890221/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Hyundai veloster,2013,138K miles,"Hamden, CT","$4,350",https://www.facebook.com//marketplace/item/358371543940782/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Tesla model y,2022,27K miles,"Bristol, CT","$34,299",https://www.facebook.com//marketplace/item/730215212467646/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Subaru impreza,2009,120K miles,"Hartford, CT","$3,590",https://www.facebook.com//marketplace/item/2024843761252077/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Nissan sentra S Sedan 4D,2011,188K miles,"Waterbury, CT","$1,800",https://www.facebook.com//marketplace/item/1106885997044233/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Honda accord EX Sedan 4D,2003,152K miles,"Hartford, CT","$3,500",https://www.facebook.com//marketplace/item/1547687502482186/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Nissan versa S Hatchback 4D,2011,111K miles,"Shelton, CT","$4,500",https://www.facebook.com//marketplace/item/1680121586121280/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Toyota camry SE Sedan 4D,2005,194K miles,"Chicopee, MA","$2,600",https://www.facebook.com//marketplace/item/482111051022775/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Cadillac 4 door automatic,2002,150K miles,"Newington, CT","$3,500",https://www.facebook.com//marketplace/item/1676167886452990/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Nissan sentra S Sedan 4D,2006,130K miles,"Meriden, CT","$1,500",https://www.facebook.com//marketplace/item/286228467900760/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Infiniti m35x Chrome,2006,148K miles,"Windsor, CT","$3,600",https://www.facebook.com//marketplace/item/1873885813115203/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
